Country,Lon,Lat,Specie counts,Year,method of collection,Form,species,link
DJIBOUTI,41.90542,11.45154,1,2002,light trap,VL,Ph. orientalis,NA
DJIBOUTI,42.20757,11.33353,1,2002,light trap,VL,Ph. orientalis,NA
DJIBOUTI,42.70684,11.91436,1,2002,light trap,VL,Ph. orientalis,NA
ETHIOPIA,41.8501,9.6009,1,1935,light trap,VL,Ph. langeroni,NA
ETHIOPIA,34.18652,8.148301,1,1936,light trap,VL,Ph. martini,NA
ETHIOPIA,39.5,9,1,1936,light trap,VL,Ph. martini,NA
ETHIOPIA,34.18652,8.148301,1,1936,light trap,VL,Ph. orientalis,NA
ETHIOPIA,39.5,9,1,1936,light trap,VL,Ph. orientalis,NA
ETHIOPIA,36.29301,5.328381,1,2002,light trap,VL,Ph. martini,NA
ETHIOPIA,36.72927,4.823017,1,2002,light trap,VL,Ph. martini,NA
ETHIOPIA,37.41436,5.523014,1,2002,light trap,VL,Ph. martini,NA
ETHIOPIA,37.56867,12.67608,1,2002,light trap,VL,Ph. martini,NA
ETHIOPIA,37.87728,5.514972,1,2002,light trap,VL,Ph. martini,NA
ETHIOPIA,37.88617,6.999015,1,2002,light trap,VL,Ph. martini,NA
ETHIOPIA,37.90556,6.530494,1,2002,light trap,VL,Ph. martini,NA
ETHIOPIA,38.1253,7.851393,1,2002,light trap,VL,Ph. martini,NA
ETHIOPIA,38.25133,8.219373,1,2002,light trap,VL,Ph. martini,NA
ETHIOPIA,38.34505,7.39016,1,2002,light trap,VL,Ph. martini,NA
ETHIOPIA,38.4226,6.851448,1,2002,light trap,VL,Ph. martini,NA
ETHIOPIA,38.50016,8.471962,1,2002,light trap,VL,Ph. martini,NA
ETHIOPIA,38.79989,3.82571,1,2002,light trap,VL,Ph. martini,NA
ETHIOPIA,38.93642,8.765908,1,2002,light trap,VL,Ph. martini,NA
ETHIOPIA,38.98813,9.180867,1,2002,light trap,VL,Ph. martini,NA
ETHIOPIA,39.42035,3.851505,1,2002,light trap,VL,Ph. martini,NA
ETHIOPIA,40.02788,5.317119,1,2002,light trap,VL,Ph. martini,NA
ETHIOPIA,40.19996,10.41322,1,2002,light trap,VL,Ph. martini,NA
ETHIOPIA,40.23551,9.987033,1,2002,light trap,VL,Ph. martini,NA
ETHIOPIA,42.24231,10.25426,1,2002,light trap,VL,Ph. martini,NA
ETHIOPIA,35.30173,11.7135,1,2002,light trap,VL,Ph. orientalis,NA
ETHIOPIA,35.57641,12.14666,1,2002,light trap,VL,Ph. orientalis,NA
ETHIOPIA,35.67821,5.768023,1,2002,light trap,VL,Ph. orientalis,NA
ETHIOPIA,35.92865,4.89768,1,2002,light trap,VL,Ph. orientalis,NA
ETHIOPIA,35.96743,12.1593,1,2002,light trap,VL,Ph. orientalis,NA
ETHIOPIA,36.05145,12.52234,1,2002,light trap,VL,Ph. orientalis,NA
ETHIOPIA,36.35037,5.005533,1,2002,light trap,VL,Ph. orientalis,NA
ETHIOPIA,36.48771,12.96046,1,2002,light trap,VL,Ph. orientalis,NA
ETHIOPIA,36.91751,11.72616,1,2002,light trap,VL,Ph. orientalis,NA
ETHIOPIA,37.42809,11.56791,1,2002,light trap,VL,Ph. orientalis,NA
ETHIOPIA,39.11335,7.098236,1,2002,light trap,VL,Ph. orientalis,NA
ETHIOPIA,39.86065,8.164797,1,2002,light trap,VL,Ph. orientalis,NA
ETHIOPIA,40.04161,8.615569,1,2002,light trap,VL,Ph. orientalis,NA
ETHIOPIA,40.32761,9.032295,1,2002,light trap,VL,Ph. orientalis,NA
ETHIOPIA,40.70893,9.314629,1,2002,light trap,VL,Ph. orientalis,NA
ETHIOPIA,40.80265,10.14115,1,2002,light trap,VL,Ph. orientalis,NA
ETHIOPIA,40.93514,10.7037,1,2002,light trap,VL,Ph. orientalis,NA
ETHIOPIA,40.95776,9.681163,1,2002,light trap,VL,Ph. orientalis,NA
ETHIOPIA,41.11772,10.98934,1,2002,light trap,VL,Ph. orientalis,NA
ETHIOPIA,41.22598,10.0107,1,2002,light trap,VL,Ph. orientalis,NA
ETHIOPIA,41.37302,11.14871,1,2002,light trap,VL,Ph. orientalis,NA
ETHIOPIA,41.6893,11.59877,1,2002,light trap,VL,Ph. orientalis,NA
ETHIOPIA,41.77454,10.91002,1,2002,light trap,VL,Ph. orientalis,NA
ETHIOPIA,41.81897,10.6378,1,2002,light trap,VL,Ph. orientalis,NA
ETHIOPIA,37.74258,6.300574,1,2022,Systematic literature review,CL,Ph. aculeatus,NA
ETHIOPIA,37.65788,6.163634,1,2022,Systematic literature review,CL,Ph. arabicus,NA
ETHIOPIA,38.7596,7.962086,1,2022,Systematic literature review,CL,Ph. arabicus,NA
ETHIOPIA,39.31032,7.941359,1,2022,Systematic literature review,CL,Ph. arabicus,NA
ETHIOPIA,39.58182,8.745824,1,2022,Systematic literature review,CL,Ph. arabicus,NA
ETHIOPIA,40.3284,9.336334,1,2022,Systematic literature review,CL,Ph. arabicus,NA
ETHIOPIA,36.46835,12.73273,1,2022,Systematic literature review,CL,Ph. duboscqi,NA
ETHIOPIA,36.5815,5.858076,1,2022,Systematic literature review,CL,Ph. duboscqi,NA
ETHIOPIA,36.82652,14.0983,1,2022,Systematic literature review,CL,Ph. duboscqi,NA
ETHIOPIA,36.91274,13.52398,1,2022,Systematic literature review,CL,Ph. duboscqi,NA
ETHIOPIA,37.41332,5.278296,1,2022,Systematic literature review,CL,Ph. duboscqi,NA
ETHIOPIA,37.4578,12.71166,1,2022,Systematic literature review,CL,Ph. duboscqi,NA
ETHIOPIA,37.80036,14.28714,1,2022,Systematic literature review,CL,Ph. duboscqi,NA
ETHIOPIA,37.89556,12.26844,1,2022,Systematic literature review,CL,Ph. duboscqi,NA
ETHIOPIA,38.70632,7.972755,1,2022,Systematic literature review,CL,Ph. duboscqi,NA
ETHIOPIA,39.26503,8.021135,1,2022,Systematic literature review,CL,Ph. duboscqi,NA
ETHIOPIA,40.2896,9.354708,1,2022,Systematic literature review,CL,Ph. duboscqi,NA
ETHIOPIA,37.21846,12.838,1,2022,Systematic literature review,CL,Ph. gibiensis,NA
ETHIOPIA,37.52634,8.571237,1,2022,Systematic literature review,CL,Ph. gibiensis,NA
ETHIOPIA,37.70568,12.64121,1,2022,Systematic literature review,CL,Ph. gibiensis,NA
ETHIOPIA,39.85295,11.11924,1,2022,Systematic literature review,CL,Ph. gibiensis,NA
ETHIOPIA,36.83161,7.663844,1,2022,Systematic literature review,CL,Ph. longipes,NA
ETHIOPIA,37.41366,12.86181,1,2022,Systematic literature review,CL,Ph. longipes,NA
ETHIOPIA,37.48905,12.66025,1,2022,Systematic literature review,CL,Ph. longipes,NA
ETHIOPIA,37.90049,12.14288,1,2022,Systematic literature review,CL,Ph. longipes,NA
ETHIOPIA,38.62894,8.893803,1,2022,Systematic literature review,CL,Ph. longipes,NA
ETHIOPIA,38.78606,9.020767,1,2022,Systematic literature review,CL,Ph. longipes,NA
ETHIOPIA,38.90985,8.755731,1,2022,Systematic literature review,CL,Ph. longipes,NA
ETHIOPIA,39.17052,13.65771,1,2022,Systematic literature review,CL,Ph. longipes,NA
ETHIOPIA,39.31375,8.088379,1,2022,Systematic literature review,CL,Ph. longipes,NA
ETHIOPIA,39.53276,11.21446,1,2022,Systematic literature review,CL,Ph. longipes,NA
ETHIOPIA,39.55776,14.20683,1,2022,Systematic literature review,CL,Ph. longipes,NA
ETHIOPIA,39.66925,11.06369,1,2022,Systematic literature review,CL,Ph. longipes,NA
ETHIOPIA,40.74209,8.651382,1,2022,Systematic literature review,CL,Ph. longipes,NA
ETHIOPIA,36.41819,12.77809,1,2022,Systematic literature review,VL,Ph. orientalis,NA
ETHIOPIA,36.51302,5.78161,1,2022,Systematic literature review,VL,Ph. orientalis,NA
ETHIOPIA,36.55864,14.20405,1,2022,Systematic literature review,VL,Ph. orientalis,NA
ETHIOPIA,36.78083,14.2104,1,2022,Systematic literature review,VL,Ph. orientalis,NA
ETHIOPIA,36.87288,13.55336,1,2022,Systematic literature review,VL,Ph. orientalis,NA
ETHIOPIA,37.02603,13.3042,1,2022,Systematic literature review,VL,Ph. orientalis,NA
ETHIOPIA,37.03793,13.39783,1,2022,Systematic literature review,VL,Ph. orientalis,NA
ETHIOPIA,37.18235,13.19152,1,2022,Systematic literature review,VL,Ph. orientalis,NA
ETHIOPIA,37.34978,13.01615,1,2022,Systematic literature review,VL,Ph. orientalis,NA
ETHIOPIA,37.66243,6.160517,1,2022,Systematic literature review,VL,Ph. orientalis,NA
ETHIOPIA,37.76242,12.07821,1,2022,Systematic literature review,VL,Ph. orientalis,NA
ETHIOPIA,37.79098,14.40323,1,2022,Systematic literature review,VL,Ph. orientalis,NA
ETHIOPIA,37.84812,12.31785,1,2022,Systematic literature review,VL,Ph. orientalis,NA
ETHIOPIA,38.69679,7.906662,1,2022,Systematic literature review,VL,Ph. orientalis,NA
ETHIOPIA,39.24154,4.830575,1,2022,Systematic literature review,VL,Ph. orientalis,NA
ETHIOPIA,39.24511,4.815894,1,2022,Systematic literature review,VL,Ph. orientalis,NA
ETHIOPIA,39.24948,7.96816,1,2022,Systematic literature review,VL,Ph. orientalis,NA
ETHIOPIA,40.05569,4.799627,1,2022,Systematic literature review,VL,Ph. orientalis,NA
ETHIOPIA,40.28582,9.308022,1,2022,Systematic literature review,VL,Ph. orientalis,NA
ETHIOPIA,40.64766,5.200752,1,2022,Systematic literature review,VL,Ph. orientalis,NA
ETHIOPIA,41.81731,9.587341,1,2022,Systematic literature review,VL,Ph. orientalis,NA
ETHIOPIA,36.46757,12.73273,1,2022,Systematic literature review,CL,Ph. papatasi,NA
ETHIOPIA,36.82496,14.0983,1,2022,Systematic literature review,CL,Ph. papatasi,NA
ETHIOPIA,36.912350000000004,13.52398,1,2022,Systematic literature review,CL,Ph. papatasi,NA
ETHIOPIA,37.07934,13.30549,1,2022,Systematic literature review,CL,Ph. papatasi,NA
ETHIOPIA,37.2042,13.19156,1,2022,Systematic literature review,CL,Ph. papatasi,NA
ETHIOPIA,37.7988,14.28558,1,2022,Systematic literature review,CL,Ph. papatasi,NA
ETHIOPIA,36.49675,7.490063,1,2022,Systematic literature review,CL,Ph. pedifer,NA
ETHIOPIA,37.66481,6.158533,1,2022,Systematic literature review,CL,Ph. pedifer,NA
ETHIOPIA,36.43868,12.79155,1,2022,Systematic literature review,VL,Ph. rodhaini,NA
ETHIOPIA,36.54309,5.771424,1,2022,Systematic literature review,VL,Ph. rodhaini,https://doi.org/10.1016/j.heliyon.2023.e14344
ETHIOPIA,36.55094,14.20754,1,2022,Systematic literature review,VL,Ph. rodhaini,NA
ETHIOPIA,36.7827,14.19038,1,2022,Systematic literature review,VL,Ph. rodhaini,NA
ETHIOPIA,36.86307,13.55129,1,2022,Systematic literature review,VL,Ph. rodhaini,NA
ETHIOPIA,37.05152,13.35036,1,2022,Systematic literature review,VL,Ph. rodhaini,NA
ETHIOPIA,37.18271,13.18903,1,2022,Systematic literature review,VL,Ph. rodhaini,NA
ETHIOPIA,37.322,12.97492,1,2022,Systematic literature review,VL,Ph. rodhaini,NA
ETHIOPIA,37.38974,5.145409,1,2022,Systematic literature review,VL,Ph. rodhaini,NA
ETHIOPIA,37.75329,12.06471,1,2022,Systematic literature review,VL,Ph. rodhaini,NA
ETHIOPIA,37.78386,14.37453,1,2022,Systematic literature review,VL,Ph. rodhaini,NA
ETHIOPIA,37.84106,12.29097,1,2022,Systematic literature review,VL,Ph. rodhaini,NA
ETHIOPIA,38.69015,7.905366,1,2022,Systematic literature review,VL,Ph. rodhaini,NA
ETHIOPIA,39.22821,7.980155,1,2022,Systematic literature review,VL,Ph. rodhaini,NA
ETHIOPIA,39.61989,8.63475,1,2022,Systematic literature review,VL,Ph. rodhaini,NA
ETHIOPIA,40.30935,9.32441,1,2022,Systematic literature review,VL,Ph. rodhaini,NA
ETHIOPIA,36.46913,12.73117,1,2022,Systematic literature review,CL,Ph. bergeroti,NA
ETHIOPIA,36.56589,14.17321,1,2022,Systematic literature review,CL,Ph. bergeroti,NA
ETHIOPIA,36.91548,13.51774,1,2022,Systematic literature review,CL,Ph. bergeroti,NA
ETHIOPIA,37.1683,13.07139,1,2022,Systematic literature review,CL,Ph. bergeroti,NA
ETHIOPIA,37.37275,13.39601,1,2022,Systematic literature review,CL,Ph. bergeroti,NA
ETHIOPIA,37.80192,14.28558,1,2022,Systematic literature review,CL,Ph. bergeroti,NA
ETHIOPIA,40.2896,9.355489,1,2022,Systematic literature review,CL,Ph. bergeroti,NA
ETHIOPIA,41.37737,11.54976,1,2022,Systematic literature review,CL,Ph. bergeroti,NA
ETHIOPIA,41.82371,9.754234,1,2022,Systematic literature review,CL,Ph. bergeroti,NA
ETHIOPIA,41.85649,9.598169,1,2022,Systematic literature review,CL,Ph. bergeroti,NA
ETHIOPIA,38.76667,9.033333,1,1937,light trap,VL,Ph. longipes,NA
ETHIOPIA,39.5,9,1,1939,light trap,CL,Ph. longipes,NA
ETHIOPIA,39.5,9,1,1939,light trap,VL,Ph. martini,NA
ETHIOPIA,39.5,9,1,1939,light trap,CL,Ph. saevus,NA
ETHIOPIA,39.5,9,1,1974,light trap,CL,Ph. fantalensis,NA
ETHIOPIA,39.5,9,1,1974,light trap,CL,Ph. gibiensis,NA
ETHIOPIA,37.4,5.1667,1381,1990,Human bait,VL,Ph. martini,https://doi.org/10.1111/j.1365-2915.1996.tb00082.x
ETHIOPIA,37.4,5.1667,599,1990,Human bait,VL,Ph. celiae,NA
ETHIOPIA,37.4,5.1667,31,1990,Human bait,CL,Ph. duboscqi,NA
ETHIOPIA,37.4,5.1667,1,1990,Human bait,VL,Ph. alexandri,NA
ETHIOPIA,37.4,5.1667,23,1990,Human bait,Non-vector (S.),Se. bedfordi,NA
ETHIOPIA,37.4,5.1667,917,1990,Human bait,Non-vector (S.),Se. schwetzi,NA
ETHIOPIA,37.4,5.1667,29,1990,Human bait,Non-vector (S.),Se. Guggisberg,NA
ETHIOPIA,37.4,5.1667,4,1990,Human bait,Non-vector (S.),Se. adleri,NA
ETHIOPIA,37.4,5.1667,2,1990,Human bait,Non-vector (S.),Se. clydei,NA
ETHIOPIA,37.4,5.1667,1954,1990,light trap,VL,Ph. martini,NA
ETHIOPIA,37.4,5.1667,718,1990,light trap,VL,Ph. celiae,NA
ETHIOPIA,37.4,5.1667,40,1990,light trap,CL,Ph. duboscqi,NA
ETHIOPIA,37.4,5.1667,1,1990,light trap,VL,Ph. rodhaini,NA
ETHIOPIA,37.4,5.1667,2,1990,light trap,VL,Ph. alexandri,NA
ETHIOPIA,37.4,5.1667,519,1990,light trap,Non-vector (S.),Se. antennata,NA
ETHIOPIA,37.4,5.1667,14,1990,light trap,Non-vector (S.),Se. cincta,NA
ETHIOPIA,37.4,5.1667,3116,1990,light trap,Non-vector (S.),Se. bedfordi,NA
ETHIOPIA,37.4,5.1667,2392,1990,light trap,Non-vector (S.),Se. schwetzi,NA
ETHIOPIA,37.4,5.1667,2,1990,light trap,Non-vector (S.),Se. harveyi,NA
ETHIOPIA,37.4,5.1667,46,1990,light trap,Non-vector (S.),Se. Guggisberg,NA
ETHIOPIA,37.4,5.1667,4,1990,light trap,Non-vector (S.),Se. ruttledgei,NA
ETHIOPIA,37.4,5.1667,6,1990,light trap,Non-vector (S.),Se. vorax,NA
ETHIOPIA,37.4,5.1667,14,1990,light trap,Non-vector (S.),Se. adleri,NA
ETHIOPIA,37.4,5.1667,424,1990,light trap,Non-vector (S.),Se. clydei,NA
ETHIOPIA,37.4,5.1667,8,1990,light trap,Non-vector (S.),Se. subrecreta,NA
ETHIOPIA,37.4,5.1667,4,1990,light trap,Non-vector (S.),Se. squamipleuris,NA
ETHIOPIA,37.4,5.1667,12,1990,light trap,Non-vector (S.),Se. dreyfussi,NA
ETHIOPIA,37.4,5.1667,9,1990,light trap,Non-vector (S.),Se. africana,NA
ETHIOPIA,37.4,5.1667,11,1990,light trap,Non-vector (S.),Se. magna,NA
ETHIOPIA,37.4,5.1667,2465,1990,Sticky trap,VL,Ph. martini,NA
ETHIOPIA,37.4,5.1667,925,1990,Sticky trap,VL,Ph. celiae,NA
ETHIOPIA,37.4,5.1667,117,1990,Sticky trap,CL,Ph. duboscqi,NA
ETHIOPIA,37.4,5.1667,30,1990,Sticky trap,VL,Ph. rodhaini,NA
ETHIOPIA,37.4,5.1667,1,1990,Sticky trap,CL,Ph. saevus,NA
ETHIOPIA,37.4,5.1667,7775,1990,Sticky trap,Non-vector (S.),Se. antennata,NA
ETHIOPIA,37.4,5.1667,287,1990,Sticky trap,Non-vector (S.),Se. cincta,NA
ETHIOPIA,37.4,5.1667,4921,1990,Sticky trap,Non-vector (S.),Se. bedfordi,NA
ETHIOPIA,37.4,5.1667,10763,1990,Sticky trap,Non-vector (S.),Se. schwetzi,NA
ETHIOPIA,37.4,5.1667,8,1990,Sticky trap,Non-vector (S.),Se. kitonyi,NA
ETHIOPIA,37.4,5.1667,673,1990,Sticky trap,Non-vector (S.),Se. Guggisberg,NA
ETHIOPIA,37.4,5.1667,53,1990,Sticky trap,Non-vector (S.),Se. ruttledgei,NA
ETHIOPIA,37.4,5.1667,7,1990,Sticky trap,Non-vector (S.),Se. vorax,NA
ETHIOPIA,37.4,5.1667,63,1990,Sticky trap,Non-vector (S.),Se. adleri,NA
ETHIOPIA,37.4,5.1667,238,1990,Sticky trap,Non-vector (S.),Se. clydei,NA
ETHIOPIA,37.4,5.1667,8,1990,Sticky trap,Non-vector (S.),Se. subrecreta,NA
ETHIOPIA,37.4,5.1667,20,1990,Sticky trap,Non-vector (S.),Se. graingeri,NA
ETHIOPIA,37.4,5.1667,1,1990,Sticky trap,Non-vector (S.),Se. squamipleuris,NA
ETHIOPIA,37.4,5.1667,35,1990,Sticky trap,Non-vector (S.),Se. africana,NA
ETHIOPIA,37.4,5.1667,98,1990,Sticky trap,Non-vector (S.),Se. magna,NA
ETHIOPIA,39.5,9,1,1996,light trap,CL,Ph. asfordi,NA
ETHIOPIA,39.5,9,1,2003,light trap,CL,Ph. gemetchi,NA
ETHIOPIA,39.3667,4.7833,7,2011,light trap,VL,P. celiae,NA
ETHIOPIA,39.3667,4.7833,37,2011,light trap,VL,Ph. martini,https://doi.org/10.1603/ME12176
ETHIOPIA,39.3667,4.7833,8,2011,light trap,VL,Ph. vansomerenae,NA
ETHIOPIA,37.7376,14.3271,1,2011,light trap,VL,Ph. orientalis,NA
ETHIOPIA,39.3667,4.7833,1,2011,light trap,VL,Ph. vansomerenae,(PDF) First Record of Ph. (SynPh.) vansomerenae (Diptera: Psychodidae) in Ethiopia
ETHIOPIA,37.7376,14.3271,1,2012,light trap,VL,Ph. orientalis,NA
ETHIOPIA,37.7162,14.4171,1,2013,light trap,VL,Ph. orientalis,NA
ETHIOPIA,37.7776,14.4026,1,2021,light trap,VL,Ph. orientalis,NA
ETHIOPIA,39.5,9,1,1938,LIVING_SPECIMEN,Non-vector (S.),Se. notata,NA
ETHIOPIA,39.5,9,1,1938,LIVING_SPECIMEN,Non-vector (S.),Se. wurtzi,NA
ETHIOPIA,35.9849,0.47136,2,1986,PRESERVED_SPECIMEN,Non-vector (S.),Se. antennata,NA
ETHIOPIA,39.5,9,1,1991,LIVING_SPECIMEN,Non-vector (S.),Se. davidsoni,NA
ETHIOPIA,38.21806,-0.30693,24,1991,PRESERVED_SPECIMEN,Non-vector (S.),Se. ingrami,NA
ETHIOPIA,39.5,9,1,1997,LIVING_SPECIMEN,Non-vector (S.),Se. ashfordi,NA
